"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD"
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-03-21","0.00","0.0","0",,"51","39","48",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-03-22","0.00","0.0","0",,"48","21","34",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-03-23","0.00","0.0","0",,"34","22","29",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-03-24","0.00","0.0","0",,"42","15","39",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-03-25","0.23","0.0","0",,"52","27","49",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-03-26","0.01","0.0","0",,"49","36","39",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-03-27","0.01","0.2","0",,"39","20","25",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-03-28","0.00","0.0","0",,"36","13","34",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-03-29","0.00","0.0","0",,"43","17","38",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-03-30","0.00","0.0","0",,"56","35","52",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-03-31","0.31","0.0","0",,"52","34","46",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-01","0.00","0.0","0",,"65","29","63",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-02","0.20","0.0","0",,"63","39","58",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-03","0.05","0.0","0",,"58","39","48",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-04","0.01","0.0","0",,"52","24","51",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-05","0.02","0.0","0",,"62","36","58",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-06","0.00","0.0","0",,"62","32","57",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-07","0.06","0.0","0",,"57","40","46",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-08","0.07","0.0","0",,"46","36","44",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-09","0.47","0.0","0",,"61","38","61",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-10","0.38","0.0","0",,"65","43","57",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-11","0.16","0.0","0",,"61","34","59",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-12","0.00","0.0","0",,"65","35","62",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-13","0.03","0.0","0",,"67","48","62",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-14","0.00","0.0","0",,"64","40","60",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-15","0.00","0.0","0",,"63","37","60",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-16","0.04","0.0","0",,"61","42","57",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-17","0.00","0.0","0",,"77","46","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-18","0.00","0.0","0",,"75","50","66",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-19","0.04","0.0","0",,"66","43","54",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-20","0.58","0.0","0",,"62","47","47",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-21","0.01","0.0","0",,"50","40","47",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-22","0.08","0.2","0",,"47","34","37",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-23","0.00","0.1","0",,"40","32","38",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-24","0.00","0.0","0",,"57","27","56",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-25","0.08","0.0","0",,"56","36","50",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-26","0.00","0.0","0",,"59","33","56",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-27","0.00","0.0","0",,"56","38","50",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-28","0.00","0.0","0",,"64","33","61",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-29","0.00","0.0","0",,"65","38","61",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-04-30","0.44","0.0","0",,"61","43","57",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-01","0.00",,,,"72","43","70",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-02","0.00",,,,"75","48","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-03","0.00",,,,"79","50","76",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-04","0.05",,,,"77","60","73",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-05","0.23",,,,"73","48","49",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-06","0.86",,,,"73","49","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-07","0.00",,,,"83","53","79",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-08","0.00",,,,"86","57","83",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-09","0.11",,,,"83","60","77",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-10","0.08",,,,"79","59","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-11","0.45",,,,"77","63","67",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-12","0.11",,,,"67","48","50",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-13","0.01",,,,"56","42","52",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-14","0.00",,,,"62","37","58",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-15","0.12",,,,"76","48","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-16","0.08",,,,"77","61","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-17","0.00",,,,"82","64","76",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-18","0.04",,,,"83","67","79",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-19","0.00",,,,"79","48","53",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-20","0.00",,,,"59","37","57",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-21","0.04",,,,"64","46","62",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-22","0.02",,,,"66","45","64",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-23","0.00",,,,"76","38","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-24","0.00",,,,"78","52","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-25","0.06",,,,"81","63","78",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-26","0.07",,,,"83","63","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-27","0.21",,,,"79","63","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-28","0.00",,,,"78","54","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-29","0.00",,,,"84","60","80",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-30","0.65",,,,"80","68","69",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-05-31","1.87",,,,"69","48","48",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-01","0.00",,,,"64","42","62",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-02","0.00",,,,"70","42","68",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-03","0.00",,,,"74","48","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-04","0.00",,,,"80","56","77",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-05","0.24",,,,"79","60","70",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-06","0.00",,,,"74","52","71",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-07","0.08",,,,"79","48","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-08","0.25",,,,"80","65","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-09","0.06",,,,"78","57","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-10","0.02",,,,"88","62","85",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-11","0.01",,,,"85","61","71",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-12","0.02",,,,"78","62","71",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-13","0.18",,,,"71","57","68",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-14","2.00",,,,"80","63","76",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-15","0.92",,,,"83","70","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-16","0.17",,,,"80","66","78",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-17","0.02",,,,"78","58","68",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-18","0.14",,,,"80","64","73",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-19","0.06",,,,"74","59","71",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-20","0.04",,,,"75","53","73",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-21","0.00",,,,"83","68","82",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-22","0.03",,,,"83","62","81",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-23","1.48",,,,"82","68","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-24","0.00",,,,"79","55","77",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-25","0.01",,,,"77","61","68",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-26","0.00",,,,"74","59","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-27","1.22",,,,"72","55","59",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-28","0.08",,,,"75","58","73",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-29","0.00",,,,"74","59","70",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-06-30","0.00",,,,"76","62","71",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-01","0.14","0.0","0",,"71","60","68",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-02","0.00","0.0","0",,"74","53","70",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-03","0.00","0.0","0",,"75","51","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-04","0.00","0.0","0",,"79","54","77",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-05","0.00","0.0","0",,"81","58","78",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-06","0.00","0.0","0",,"84","58","81",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-07","0.28","0.0","0",,"81","64","66",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-08","0.00","0.0","0",,"66","55","62",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-09","0.56","0.0","0",,"73","60","69",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-10","0.00","0.0","0",,"80","57","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-11","0.00","0.0","0",,"82","59","76",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-12","0.03","0.0","0",,"79","65","76",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-13","0.00","0.0","0",,"81","60","79",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-14","0.22","0.0","0",,"79","66","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-15","0.15","0.0","0",,"76","55","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-16","0.00","0.0","0",,"76","52","71",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-17","0.42","0.0","0",,"87","64","87",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-18","0.02","0.0","0",,"89","69","83",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-19","0.07","0.0","0",,"88","69","83",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-20","0.00","0.0","0",,"85","58","82",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-21","0.00","0.0","0",,"82","66","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-22","0.00","0.0","0",,"78","56","73",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-23","0.00","0.0","0",,"84","57","81",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-24","0.00","0.0","0",,"87","63","84",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-25","0.00","0.0","0",,"88","65","83",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-26","0.00","0.0","0",,"87","67","85",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-27","0.00","0.0","0",,"89","63","87",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-28","0.00","0.0","0",,"90","64","85",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-29","0.19","0.0","0",,"91","67","81",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-30","0.00","0.0","0",,"85","63","83",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-07-31","0.00","0.0","0",,"86","64","82",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-01","0.00","0.0","0",,"84","60","81",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-02","0.00","0.0","0",,"91","60","88",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-03","1.17","0.0","0",,"88","62","77",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-04","0.00","0.0","0",,"81","59","79",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-05","0.00","0.0","0",,"79","56","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-06","0.00","0.0","0",,"77","59","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-07","0.00","0.0","0",,"79","56","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-08","0.02","0.0","0",,"75","63","73",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-09","0.04","0.0","0",,"80","64","76",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-10","1.08","0.0","0",,"76","67","73",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-11","0.00","0.0","0",,"79","63","77",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-12","0.01","0.0","0",,"77","56","73",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-13","0.01","0.0","0",,"85","60","83",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-14","0.00","0.0","0",,"86","69","83",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-15","0.03","0.0","0",,"85","63","83",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-16","0.00","0.0","0",,"88","65","85",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-17","0.00","0.0","0",,"88","71","81",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-18","0.00","0.0","0",,"84","66","81",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-19","0.35","0.0","0",,"85","68","81",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-20","0.50","0.0","0",,"81","61","68",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-21","0.00","0.0","0",,"78","55","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-22","0.00","0.0","0",,"80","57","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-23","0.01","0.0","0",,"81","57","73",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-24","0.21","0.0","0",,"75","52","68",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-25","0.03","0.0","0",,"68","55","60",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-26","0.00","0.0","0",,"66","54","64",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-27","0.01","0.0","0",,"69","51","64",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-28","0.00","0.0","0",,"77","50","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-29","0.00","0.0","0",,"76","61","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-30","0.03","0.0","0",,"83","65","81",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-08-31","0.00","0.0","0",,"85","64","82",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-01","0.00","0.0","0",,"90","64","86",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-02","0.03","0.0","0",,"90","67","87",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-03","0.30","0.0","0",,"88","69","70",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-04","0.76","0.0","0",,"82","66","79",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-05","0.00","0.0","0",,"79","67","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-06","0.00","0.0","0",,"90","65","87",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-07","0.00","0.0","0",,"91","69","88",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-08","0.00","0.0","0",,"89","71","85",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-09","0.03","0.0","0",,"85","66","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-10","0.00","0.0","0",,"80","52","77",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-11","0.12","0.0","0",,"77","57","62",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-12","0.01","0.0","0",,"62","48","57",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-13","0.00","0.0","0",,"68","43","65",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-14","0.00","0.0","0",,"78","45","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-15","0.00","0.0","0",,"83","57","80",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-16","0.00","0.0","0",,"83","54","79",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-17","0.00","0.0","0",,"84","55","80",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-18","0.03","0.0","0",,"82","62","77",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-19","0.62","0.0","0",,"77","64","65",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-20","0.00","0.0","0",,"70","45","67",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-21","0.00","0.0","0",,"73","48","69",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-22","0.00","0.0","0",,"78","47","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-23","0.00","0.0","0",,"78","50","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-24","0.00","0.0","0",,"79","55","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-25","0.00","0.0","0",,"79","58","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-26","0.00","0.0","0",,"76","59","69",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-27","0.00","0.0","0",,"77","57","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-28","0.00","0.0","0",,"80","65","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-29","0.09","0.0","0",,"74","62","64",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-09-30","0.00","0.0","0",,"65","47","60",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-01","0.00","0.0","0",,"61","45","56",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-02","0.00","0.0","0",,"59","45","52",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-03","0.06","0.0","0",,"52","45","46",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-04","0.06","0.0","0",,"59","45","58",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-05","0.00","0.0","0",,"72","55","69",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-06","0.00","0.0","0",,"69","54","62",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-07","0.00","0.0","0",,"74","51","68",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-08","0.00","0.0","0",,"75","46","69",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-09","0.07","0.0","0",,"69","55","58",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-10","0.00","0.0","0",,"66","39","62",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-11","0.00","0.0","0",,"77","45","71",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-12","0.00","0.0","0",,"75","50","71",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-13","0.00","0.0","0",,"71","50","53",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-14","0.04","0.0","0",,"57","47","53",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-15","0.02","0.0","0",,"63","39","55",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-16","0.00","0.0","0",,"55","37","47",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-17","0.00","0.0","0",,"47","28","44",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-18","0.00","0.0","0",,"52","30","47",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-19","0.00","0.0","0",,"67","33","63",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-20","0.00","0.0","0",,"77","52","70",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-21","0.02","0.0","0",,"74","53","71",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-22","0.00","0.0","0",,"71","55","60",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-23","0.00","0.0","0",,"60","41","53",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-24","0.50","0.0","0",,"68","49","63",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-25","0.02","0.0","0",,"63","42","56",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-26","0.00","0.0","0",,"61","37","54",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-27","0.00","0.0","0",,"58","43","52",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-28","1.18","0.0","0",,"61","48","60",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-29","0.09","0.0","0",,"60","36","43",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-30","0.02","0.0","0",,"50","38","48",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-10-31","0.02","0.0","0",,"48","39","46",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-11-01","0.11","0.0","0",,"65","46","55",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-11-02","0.00","0.0","0",,"71","38","62",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-11-03","0.00","0.0","0",,"77","47","63",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-11-04","0.00","0.0","0",,"77","45","68",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-11-05","0.00","0.0","0",,"73","55","67",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-11-06","0.22","0.0","0",,"67","49","49",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-11-07","0.01","0.0","0",,"53","42","43",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-11-08","0.00","0.0","0",,"52","30","44",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-11-09","0.00","0.0","0",,"56","30","47",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-11-10","0.36","0.0","0",,"47","42","45",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-11-11","0.00","0.0","0",,"56","34","50",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-11-12","0.20","0.0","0",,"53","45","45",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-11-13","0.10","0.0","0",,"45","37","38",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-11-14","0.00","0.0","0",,"51","33","45",
"USC00200230","ANN ARBOR U OF MICH, MI US","2015-11-15","0.00","0.0","0",,"67","36","57",
